,Prediction
49759,4943440.405161604
49760,3881607.047766335
49761,4217224.854268897
49762,4180130.002440067
49763,3506063.4347069645
49764,4560355.823250273
49765,4169402.0833473494
49766,5017446.948096606
49767,3606234.038045847
49768,3543870.058668165
49769,3938365.7471266123
49770,4202215.523679187
49771,5573043.59063724
49772,5765036.073461178
49773,4340222.667659607
49774,4752656.034726887
49775,5843191.213821623
49776,3880310.986319246
49777,5047184.70257868
49778,4620824.514386575
49779,4610906.821193859
49780,4085773.182127997
49781,5197975.752396068
49782,5289644.389015873
49783,3107907.391240354
49784,3336808.9409827497
49785,3460833.438545015
49786,3958483.07812385
49787,4161823.1380541953
49788,5435371.329422627
49789,3639236.121672211
49790,5040519.058603898
49791,4376222.158069899
49792,3909953.5298460396
49793,4849399.2449318785
49794,4753468.578367086
49795,4294565.633638293
49796,4978530.03285065
49797,4194086.5087932316
49798,5034203.351082107
49799,4176004.060779183
49800,3230531.6471084105
49801,3593204.545208404
49802,4217783.555934801
49803,4262734.744535129
49804,4351445.045503182
49805,4358999.06632365
49806,3250759.8163757687
49807,5347004.711928397
49808,4446585.915304074
49809,3593419.7634606613
49810,4264708.5142000755
49811,3296299.6242603287
49812,5243628.523136618
49813,4278220.463650166
49814,5033751.980618026
49815,3541765.1222579684
49816,3184244.0620545843
49817,5043543.027887173
49818,3518999.0811223853
49819,3513859.8782833237
49820,3966370.46185629
49821,4823117.331351659
49822,4374687.432455496
49823,3913809.748710555
49824,4274150.740491945
49825,4317170.20306993
49826,4084511.865943199
49827,5081925.058397127
49828,3844851.8829391245
49829,4958809.6259178305
49830,4157594.2048913753
49831,5669691.022356979
49832,4305887.0648098
49833,4386615.329712371
49834,4947368.547699427
49835,4352224.881431779
49836,3526468.8335167533
49837,3255417.2708619153
49838,4163591.828519526
49839,4013509.8219424677
49840,4751170.826882359
49841,4238823.029246681
49842,4988697.452840658
49843,5266600.100542215
49844,4235001.185974246
49845,4714395.464039048
49846,5005302.10047904
49847,4563994.859439571
49848,4622343.029755573
49849,5294121.778053546
49850,3181648.6589591885
49851,3269906.221998034
49852,5122044.5542701725
49853,4516231.983094293
49854,4690913.692417215
49855,4622289.190909916
49856,4577115.496685812
49857,4055889.75855072
49858,5089856.424187897
49859,3752702.284110075
49860,5117211.396931485
49861,3962662.534741384
49862,3078946.419756785
49863,4546780.575017677
49864,4232870.847570271
49865,4356483.827405389
49866,4912898.290261765
49867,3918726.8712624153
49868,4472011.157388516
49869,4357995.664716143
49870,4777986.563767823
49871,4657960.557321409
49872,4129989.75301815
49873,4297798.934577624
49874,4742210.223344435
49875,5004394.211713029
49876,4393101.199455818
49877,5195899.765555814
49878,3473929.0000900375
49879,3839236.341875636
49880,4962343.210633876
49881,3273787.475674222
49882,4194383.569896086
49883,5756502.14337146
49884,4477405.853820337
49885,3936645.0704982947
49886,5103504.779740103
49887,4269002.125033349
49888,3880803.614819869
49889,5094583.879863763
49890,4955756.738329833
49891,3705328.8261750005
49892,5310627.867215342
49893,5185967.304695923
49894,5248584.230757359
49895,4934922.5011311
49896,4695943.637919643
49897,4462780.616183226
49898,3681308.9484561514
49899,3605117.2406007713
49900,4225978.928876475
49901,3880884.7360154917
49902,4330889.111752332
49903,3075738.6007800205
49904,4407420.947994164
49905,5095674.771231117
49906,4339909.685994447
49907,3847370.313078152
49908,4668387.598469203
49909,3955042.6189055433
49910,4642804.016029822
49911,3684243.6020351746
49912,4632874.323439924
49913,4879353.570096784
49914,4265662.280373837
49915,4045620.033434371
49916,3583492.7791280644
49917,4475772.752268321
49918,4322393.700178479
49919,3933855.217475794
49920,4650927.477200845
49921,3928412.959291288
49922,4696973.6485378565
49923,4007304.933691589
49924,5816486.657497061
49925,5823465.0459568845
49926,3537849.6053389194
49927,4586946.251188407
49928,4989014.2030813545
49929,4223708.89819876
49930,4174226.6339415098
49931,3606022.8258219776
49932,3565981.9978173184
49933,3947713.904883026
49934,5075870.571059075
49935,4971610.072849285
49936,3820891.5525750904
49937,4742196.205447142
49938,3466606.9084699354
49939,3270811.767708577
49940,3132235.01655415
49941,4292232.277470972
49942,3680807.463436529
49943,4696416.947482014
49944,5371069.95296103
49945,4222514.697240401
49946,3870830.5455718176
49947,5119681.498482545
49948,4569406.675597738
49949,3543457.070930329
49950,4972352.3160545835
49951,5353411.871891948
49952,3560669.9658430424
49953,3836341.5606714943
49954,3666690.9585409695
49955,4062812.303950593
49956,4357908.320155495
49957,4312297.757446373
49958,4653386.397052925
49959,5343160.299003782
49960,4521855.369129987
49961,4954679.776374544
49962,3599851.6378984037
49963,3937925.410092949
49964,5735766.496678806
49965,3668755.3821911155
49966,4290384.073687624
49967,4117009.674177632
49968,4667448.532963938
49969,5559475.46772214
49970,5100756.31686303
49971,4255655.027251724
49972,4720673.296620947
49973,5064743.833520276
49974,5103170.986658633
49975,4651128.622783195
49976,3947089.437160155
49977,4000204.1994414213
49978,3833678.9570437428
49979,4479995.216214307
49980,3642416.2396050277
49981,4754549.405028472
49982,4597370.2787923515
49983,5719135.01407533
49984,4331389.905852995
49985,3228491.2860060995
49986,3590935.994555676
49987,3840429.8870250527
49988,4649603.839013323
49989,5021721.1757167345
49990,3867426.00331592
49991,4906680.273372461
49992,3266013.111181843
49993,3917908.2388583077
49994,4387543.285211633
49995,4562296.471610586
49996,3928615.168466137
49997,5044386.672292484
49998,4924264.437775815
49999,5335168.415352047
50000,4994128.332780516
50001,4652633.770410237
50002,3482308.342802282
50003,3577161.991707208
50004,4016232.5128997173
50005,4180317.1885739747
50006,4792155.431830744
50007,4539666.428051268
50008,4025567.5927143334
50009,4667291.013762087
50010,3452551.6104914197
50011,4657420.944150303
50012,4237143.61960004
50013,4972382.565216009
50014,4694149.506588847
50015,3882163.914238143
50016,4627870.658281722
50017,4110808.0615536273
50018,3548647.537727557
50019,3728809.7341274624
50020,4315840.602383325
50021,4131416.1418205025
50022,4169359.450991733
50023,5746969.052010842
50024,4941207.374770452
50025,3902796.743880525
50026,5126049.083044256
50027,3208745.1950689987
50028,4416375.350971317
50029,4117464.7893176354
50030,5683884.453945357
50031,4962539.70833492
50032,3923995.436557124
50033,5355472.611205553
50034,4464506.554904167
50035,4242300.172184069
50036,5849190.171890365
50037,4383662.128217659
50038,5366013.966998023
50039,3628915.6048585265
50040,4535235.655112106
50041,4650576.596242429
50042,4979217.379655817
50043,4602777.219595083
50044,4388468.781471872
50045,4180891.2040555757
50046,4623709.218442897
50047,5092253.5233406285
50048,3889330.2929679165
50049,3553374.7161351647
50050,3861354.1312710783
50051,4955620.018266603
50052,3494598.3470023684
50053,4637003.837273732
50054,4608709.543057449
50055,3970167.8675203198
50056,3644488.1704329853
50057,4362492.184811476
50058,4133805.0847469233
50059,3703110.7191328346
50060,4620975.887756952
50061,4951148.741401016
50062,4722293.714352651
50063,4580986.221532907
50064,3683985.738461592
50065,4992802.6824607095
50066,3926415.9317139257
50067,3279292.423206378
50068,3869869.2485059397
50069,3901736.6295911493
50070,5319667.038032833
50071,4673596.486924208
50072,5025785.382206234
50073,3639256.507467299
50074,3583829.460364524
50075,4192721.8379585263
50076,5577122.244592947
50077,4347676.588304336
50078,3607737.855262657
50079,3721538.685183866
50080,4275599.045072904
50081,4183185.8140097735
50082,4750247.790272819
50083,4441697.97265582
50084,5172820.68168141
50085,3468294.20066402
50086,3873180.479435542
50087,4704811.77428402
50088,4536861.720526719
50089,3617469.6002183263
50090,4784346.91329432
50091,4603252.878754656
50092,3683613.3431443693
50093,5642650.01457274
50094,4622781.325451993
50095,3590279.4733012537
50096,3565427.831050926
50097,4629043.386437296
50098,3534520.5926280003
50099,4707932.403752536
50100,3549699.951194548
50101,5302466.42919023
50102,3918274.7965693194
50103,4342931.533677051
50104,3605954.4876705566
50105,5048921.068696244
50106,4666203.3415320385
50107,3981709.8958831215
50108,4900682.34036016
50109,4275099.127856467
50110,3946136.043673488
50111,5007892.123044689
50112,5040670.015596399
50113,4492632.729241891
50114,3931697.652053644
50115,4320378.615297269
50116,3553751.988937782
50117,4080683.3336515287
50118,3907051.17633156
50119,3959322.430777181
50120,5420865.66908832
50121,4070578.2013866333
50122,4574974.908502833
50123,4711147.488225295
50124,5440736.90665145
50125,3972371.282332284
50126,3517759.419599407
50127,4741089.1071157865
50128,4577921.751618097
50129,3623521.213495264
50130,4029149.083403968
50131,3842005.3989234585
50132,3646968.591143525
50133,4583524.072665677
50134,4077974.9736893303
50135,4593214.475971213
50136,5299719.517340489
50137,5209652.82070339
50138,4996044.011345003
50139,3887104.0086397636
50140,3658899.9026661436
50141,4921198.701636578
50142,4446524.75025087
50143,4753417.612893332
50144,5366346.407114003
50145,4953450.8863176415
50146,3335574.100906266
50147,3491536.5485415575
50148,4182884.8008063543
50149,5093084.426653905
50150,4738751.2509471495
50151,3149424.0646346705
50152,3644591.0145690637
50153,3991223.869725886
50154,5062206.153476088
50155,4911163.604426851
50156,3971352.5653429087
50157,4240635.722053909
50158,4185100.7130593862
50159,3870200.9427758097
50160,3308795.697528174
50161,4485498.539149813
50162,5128797.035862005
50163,5477133.58206683
50164,4232143.101572608
50165,3968611.639099912
50166,4664066.724816146
50167,3102765.9888008414
50168,4632766.831126354
50169,4400311.494709234
50170,5801551.764978928
50171,4615666.828124306
50172,3914483.789419964
50173,4280870.408150939
50174,4299068.590987614
50175,3089438.896779322
50176,5458004.628002975
50177,3574214.804817015
50178,3796970.674937992
50179,3857848.4890053035
50180,3582617.322288724
50181,4081441.4345813007
50182,5101669.152974818
50183,4648818.822846079
50184,3220902.364277263
50185,5252755.751328083
50186,4954589.203193309
50187,4320196.466998479
50188,3945721.93457327
50189,5627050.010630212
50190,4163960.2574433526
50191,4348886.817203424
50192,3538595.925602062
50193,3280751.8910980877
50194,5071869.622216921
50195,3634145.1923782784
50196,4620788.433392657
50197,4624556.635733168
50198,4595480.99259275
50199,3934630.853092391
50200,5283901.576574326
50201,4684589.041570902
50202,4735938.47873771
50203,5285706.299135717
50204,3581177.8912711553
50205,3982137.817987826
50206,3147376.090563941
50207,4524404.424777428
50208,4593047.954957962
50209,4436381.559923973
50210,3869382.046004351
50211,4145762.3124987613
50212,4421378.075392972
50213,3320465.1092749173
50214,3821834.347347672
50215,4076875.623533821
50216,3884726.0781780877
50217,3159887.309493727
50218,4624552.02129509
50219,3643876.777602859
50220,4692475.872129707
50221,4206268.026384352
50222,3875019.3464835645
50223,4740320.327911581
50224,4575707.221193974
50225,5168816.465955688
50226,3995472.333930096
50227,3223790.8606729954
50228,3663260.6299252873
50229,4712204.676221188
50230,3641226.7933833194
50231,3200506.547014056
50232,4503642.12833981
50233,5164677.088243174
50234,3302839.871843229
50235,4644437.921922241
50236,5032389.77667066
50237,5122075.533849388
50238,4454086.900823089
50239,3977291.761239986
50240,3962310.533026278
50241,5122206.843023853
50242,4455533.986023701
50243,4713005.380248239
50244,5326592.133548378
50245,4029531.165888382
50246,3894669.9045295035
50247,4868437.405099472
50248,5041608.051477884
50249,4605309.032154441
50250,4166622.8635134334
50251,4576322.286731031
50252,4756288.373443164
50253,5014554.9887950905
50254,4811816.771472214
50255,3870940.3842999055
50256,3860898.1923460294
50257,4008203.8247900372
50258,3900520.2908321237
50259,4633636.326325943
50260,4364441.637706455
50261,3859791.807162633
50262,4797548.840440452
50263,3841599.970484069
50264,5166220.983169944
50265,3570644.7239166754
50266,4936576.784389284
50267,4676231.71062626
50268,3763043.492761885
50269,3643575.844437723
50270,5227707.65256078
50271,3573509.029527593
50272,3319629.4205661556
50273,3888472.4845056883
50274,4374456.600652388
50275,4552139.60825934
50276,3218805.644110584
50277,3589538.8279359685
50278,5051589.273023311
50279,4994355.770980916
50280,4979436.592524749
50281,4255540.021672511
50282,3850134.145254084
50283,3825309.9364239178
50284,3293574.7276024255
50285,3216899.490180213
50286,5361187.730763404
50287,3546731.9217511183
50288,4140676.2241319204
50289,4416030.581235273
50290,3830610.012173893
50291,4357652.041010833
50292,3897639.6792880883
50293,4303028.453016358
50294,3864421.2465667245
50295,4311227.611294264
50296,5837852.316114991
50297,4354152.79546467
50298,4907589.954085239
50299,5012102.263927808
50300,3881140.925007743
50301,4889850.191362359
50302,4182505.7280211
50303,4220188.807366598
50304,3983001.4799276595
50305,5570610.401305665
50306,4512203.425906621
50307,3590510.5350600085
50308,4481386.798211807
50309,4625651.517584554
50310,4361891.516010757
50311,3893749.00127766
50312,5502769.4502159115
50313,5114477.281516313
50314,4220282.25352564
50315,3850130.445219892
50316,5341892.91939694
50317,3610835.3187882164
50318,4297234.862501236
50319,3586590.4487249195
50320,3188879.079068968
50321,4582470.11554094
50322,3935927.508412358
50323,4662231.527244868
50324,4026624.524647907
50325,4337277.071139643
50326,4597389.240699871
50327,3720670.93313773
50328,3923141.7614689544
50329,3518079.5643613404
50330,4334308.87706411
50331,5822637.272662114
50332,4041456.6402192675
50333,3983578.854250519
50334,3596996.4598251022
50335,4631645.630887022
50336,4177893.7428459898
50337,4480120.030439656
50338,5494997.012823347
50339,4193262.9825770943
50340,3528429.8680231683
50341,4338865.339939576
50342,4145022.056083801
50343,3547904.97079658
50344,3563652.5507779927
50345,5138533.692904339
50346,4338993.100117281
50347,4001933.5865155687
50348,5058326.634866064
50349,3561349.3043189226
50350,4224149.037603643
50351,4238292.2685178425
50352,4230116.122787903
50353,4668540.106195876
50354,4414873.675557708
50355,4900727.07463629
50356,3935625.7827895796
50357,3919888.964995886
50358,5121523.919542441
50359,4210618.327903418
50360,4333485.754620209
50361,3285789.816822109
50362,3922376.835101113
50363,5403814.95559141
50364,4074100.3663205733
50365,5998173.93621664
50366,4712232.193485014
50367,3918764.4003922762
50368,4858860.243472447
50369,4204899.514858103
50370,3957188.831169526
50371,4130074.6111556413
50372,4724745.004115704
50373,4586022.102023362
50374,5048108.153266398
50375,3718660.250451826
50376,5379427.949411491
50377,3584784.984246375
50378,3086111.476888936
